tid,time_ms,event,value,explain
1872261120,357518528,sensor_task_4,8,end_after_ms
1872834560,357518544,middle_task_5,49,end_after_ms
1872261120,357518548,middle_task_6,20,end_after_ms
1872834560,357518579,middle_task_9,35,end_after_ms
1872261120,357518589,middle_task_10,41,end_after_ms
1872834560,357518598,middle_task_11,19,end_after_ms
1872261120,357518598,middle_task_12,9,end_after_ms
1872834560,357518601,sensor_task_3,3,end_after_ms
1872261120,357518606,sensor_task_4,8,end_after_ms
1872834560,357518639,middle_task_4,38,end_after_ms
1872261120,357518655,middle_task_5,49,end_after_ms
1872834560,357518659,middle_task_6,20,end_after_ms
1872261120,357518690,middle_task_9,35,end_after_ms
1872834560,357518700,middle_task_10,41,end_after_ms
1872261120,357518709,middle_task_11,19,end_after_ms
1872834560,357518709,middle_task_12,9,end_after_ms
1872261120,357518717,sensor_task_4,8,end_after_ms
1872834560,357518717,sensor_task_4,8,end_after_ms
1872834560,357518725,sensor_task_4,8,end_after_ms
1872261120,357518745,middle_task_6,28,end_after_ms
1872834560,357518745,middle_task_6,20,end_after_ms
1872834560,357518748,sensor_task_3,3,end_after_ms
1872261120,357518764,middle_task_11,19,end_after_ms
1872834560,357518786,middle_task_4,38,end_after_ms
1872834560,357518789,sensor_task_3,3,end_after_ms
1872261120,357518813,middle_task_5,49,end_after_ms
1872834560,357518827,middle_task_4,38,end_after_ms
1872261120,357518848,middle_task_9,35,end_after_ms
1872261120,357518857,middle_task_12,9,end_after_ms
1872834560,357518868,middle_task_10,41,end_after_ms
1872834560,357518876,sensor_task_4,8,end_after_ms
1872834560,357518896,middle_task_6,20,end_after_ms
1872261120,357518906,middle_task_5,49,end_after_ms
1872834560,357518915,middle_task_11,19,end_after_ms
1872261120,357518941,middle_task_9,35,end_after_ms
1872261120,357518950,middle_task_12,9,end_after_ms
1872834560,357518956,middle_task_10,41,end_after_ms
1872261120,357518958,sensor_task_4,8,end_after_ms
1872834560,357518968,sensor_task_2,12,end_after_ms
1872261120,357518978,middle_task_6,20,end_after_ms
1872834560,357518992,middle_task_3,23,end_after_ms
1872261120,357518998,middle_task_11,19,end_after_ms
1872834560,357519006,sensor_task_4,13,end_after_ms
1872261120,357519006,sensor_task_4,8,end_after_ms
1872834560,357519009,sensor_task_3,3,end_after_ms
1872261120,357519026,middle_task_6,20,end_after_ms
1872261120,357519045,middle_task_11,19,end_after_ms
1872834560,357519047,middle_task_4,38,end_after_ms
1872834560,357519055,sensor_task_4,8,end_after_ms
1872834560,357519075,middle_task_6,20,end_after_ms
1872261120,357519094,middle_task_5,49,end_after_ms
1872834560,357519094,middle_task_11,19,end_after_ms
1872261120,357519129,middle_task_9,35,end_after_ms
1872834560,357519135,middle_task_10,41,end_after_ms
1872261120,357519138,middle_task_12,9,end_after_ms
1872261120,357519141,sensor_task_3,3,end_after_ms
1872834560,357519143,sensor_task_4,8,end_after_ms
1872261120,357519179,middle_task_4,38,end_after_ms
1872834560,357519192,middle_task_5,49,end_after_ms
1872261120,357519199,middle_task_6,20,end_after_ms
1872834560,357519227,middle_task_9,35,end_after_ms
1872261120,357519240,middle_task_10,41,end_after_ms
1872834560,357519246,middle_task_11,19,end_after_ms
1872261120,357519249,middle_task_12,9,end_after_ms
1872834560,357519257,sensor_task_4,11,end_after_ms
1872261120,357519257,sensor_task_4,8,end_after_ms
1872834560,357519265,sensor_task_4,8,end_after_ms
1872834560,357519285,middle_task_6,20,end_after_ms
1872261120,357519285,middle_task_6,28,end_after_ms
1872834560,357519297,sensor_task_2,12,end_after_ms
1872261120,357519304,middle_task_11,19,end_after_ms
1872261120,357519316,sensor_task_2,12,end_after_ms
1872261120,357519339,middle_task_3,23,end_after_ms
1872834560,357519339,middle_task_3,42,end_after_ms
1872261120,357519342,sensor_task_3,3,end_after_ms
1872834560,357519347,sensor_task_4,8,end_after_ms
1872261120,357519380,middle_task_4,38,end_after_ms
1872834560,357519396,middle_task_5,49,end_after_ms
1872261120,357519400,middle_task_6,20,end_after_ms
1872834560,357519431,middle_task_9,35,end_after_ms
1872261120,357519441,middle_task_10,41,end_after_ms
1872834560,357519450,middle_task_11,19,end_after_ms
1872261120,357519451,middle_task_12,9,end_after_ms
1872834560,357519459,sensor_task_4,8,end_after_ms
1872261120,357519459,sensor_task_4,8,end_after_ms
1872834560,357519467,sensor_task_4,8,end_after_ms
1872261120,357519487,middle_task_6,28,end_after_ms
1872834560,357519487,middle_task_6,20,end_after_ms
1872834560,357519499,sensor_task_2,12,end_after_ms
1872261120,357519506,middle_task_11,19,end_after_ms
1872261120,357519513,sensor_task_1,7,end_after_ms
1872834560,357519522,middle_task_3,23,end_after_ms
1872261120,357519546,middle_task_1,33,end_after_ms
1872261120,357519554,sensor_task_4,8,end_after_ms
1872834560,357519567,middle_task_2,45,end_after_ms
1872261120,357519574,middle_task_6,20,end_after_ms
1872261120,357519583,middle_task_8,9,end_after_ms
1872834560,357519584,middle_task_7,17,end_after_ms
1872261120,357519595,exit_task_1,12,end_after_ms
1872834560,357519603,middle_task_11,19,end_after_ms
1872834560,357519611,sensor_task_4,8,end_after_ms
1872261120,357519611,sensor_task_4,15,end_after_ms
1872834560,357519614,sensor_task_3,3,end_after_ms
1872261120,357519631,middle_task_6,20,end_after_ms
1872261120,357519650,middle_task_11,19,end_after_ms
1872834560,357519652,middle_task_4,38,end_after_ms
1872834560,357519660,sensor_task_4,8,end_after_ms
1872834560,357519680,middle_task_6,20,end_after_ms
1872261120,357519699,middle_task_5,49,end_after_ms
1872834560,357519699,middle_task_11,19,end_after_ms
1872261120,357519734,middle_task_9,35,end_after_ms
1872834560,357519740,middle_task_10,41,end_after_ms
1872261120,357519743,middle_task_12,9,end_after_ms
1872261120,357519746,sensor_task_3,3,end_after_ms
1872834560,357519748,sensor_task_4,8,end_after_ms
1872261120,357519784,middle_task_4,38,end_after_ms
1872834560,357519797,middle_task_5,49,end_after_ms
1872261120,357519804,middle_task_6,20,end_after_ms
1872834560,357519832,middle_task_9,35,end_after_ms
1872261120,357519845,middle_task_10,41,end_after_ms
1872834560,357519851,middle_task_11,19,end_after_ms
1872261120,357519854,middle_task_12,9,end_after_ms
1872261120,357519862,sensor_task_4,8,end_after_ms
1872834560,357519862,sensor_task_4,11,end_after_ms
1872834560,357519871,sensor_task_4,8,end_after_ms
1872261120,357519891,middle_task_6,28,end_after_ms
1872834560,357519891,middle_task_6,20,end_after_ms
1872834560,357519894,sensor_task_3,3,end_after_ms
1872261120,357519910,middle_task_11,19,end_after_ms
1872834560,357519932,middle_task_4,38,end_after_ms
1872834560,357519940,sensor_task_4,8,end_after_ms
1872261120,357519959,middle_task_5,49,end_after_ms
1872834560,357519960,middle_task_6,20,end_after_ms
1872261120,357519994,middle_task_9,35,end_after_ms
1872834560,357520001,middle_task_10,41,end_after_ms
1872834560,357520010,middle_task_12,9,end_after_ms
1872261120,357520013,middle_task_11,19,end_after_ms
1872261120,357520021,sensor_task_4,8,end_after_ms
1872834560,357520021,sensor_task_4,10,end_after_ms
1872834560,357520029,sensor_task_4,8,end_after_ms
1872834560,357520049,middle_task_6,20,end_after_ms
1872261120,357520049,middle_task_6,28,end_after_ms
1872834560,357520061,sensor_task_2,12,end_after_ms
1872261120,357520068,middle_task_11,19,end_after_ms
1872261120,357520080,sensor_task_2,12,end_after_ms
1872834560,357520103,middle_task_3,42,end_after_ms
1872261120,357520103,middle_task_3,23,end_after_ms
1872261120,357520111,sensor_task_4,8,end_after_ms
1872834560,357520111,sensor_task_4,8,end_after_ms
1872834560,357520119,sensor_task_4,8,end_after_ms
1872261120,357520139,middle_task_6,28,end_after_ms
1872834560,357520139,middle_task_6,20,end_after_ms
1872834560,357520142,sensor_task_3,3,end_after_ms
1872261120,357520158,middle_task_11,19,end_after_ms
1872834560,357520180,middle_task_4,38,end_after_ms
1872834560,357520188,sensor_task_4,8,end_after_ms
1872261120,357520207,middle_task_5,49,end_after_ms
1872834560,357520208,middle_task_6,20,end_after_ms
1872261120,357520242,middle_task_9,35,end_after_ms
1872834560,357520249,middle_task_10,41,end_after_ms
1872834560,357520259,middle_task_12,9,end_after_ms
1872261120,357520261,middle_task_11,19,end_after_ms
1872261120,357520264,sensor_task_3,3,end_after_ms
1872834560,357520267,sensor_task_4,8,end_after_ms
1872261120,357520303,middle_task_4,38,end_after_ms
1872834560,357520316,middle_task_5,49,end_after_ms
1872261120,357520323,middle_task_6,20,end_after_ms
1872834560,357520351,middle_task_9,35,end_after_ms
1872261120,357520364,middle_task_10,41,end_after_ms
1872834560,357520370,middle_task_11,19,end_after_ms
1872261120,357520373,middle_task_12,9,end_after_ms
1872261120,357520381,sensor_task_4,8,end_after_ms
1872834560,357520381,sensor_task_4,10,end_after_ms
1872834560,357520389,sensor_task_4,8,end_after_ms
1872834560,357520409,middle_task_6,20,end_after_ms
1872261120,357520409,middle_task_6,28,end_after_ms
1872834560,357520412,sensor_task_3,3,end_after_ms
1872261120,357520428,middle_task_11,19,end_after_ms
1872834560,357520450,middle_task_4,38,end_after_ms
1872834560,357520453,sensor_task_3,3,end_after_ms
1872261120,357520477,middle_task_5,49,end_after_ms
1872834560,357520491,middle_task_4,38,end_after_ms
1872261120,357520512,middle_task_9,35,end_after_ms
1872261120,357520521,middle_task_12,9,end_after_ms
1872834560,357520532,middle_task_10,41,end_after_ms
1872834560,357520540,sensor_task_4,8,end_after_ms
1872834560,357520560,middle_task_6,20,end_after_ms
1872261120,357520570,middle_task_5,49,end_after_ms
1872834560,357520579,middle_task_11,19,end_after_ms
1872261120,357520605,middle_task_9,35,end_after_ms
1872261120,357520614,middle_task_12,9,end_after_ms
1872834560,357520620,middle_task_10,41,end_after_ms
1872261120,357520622,sensor_task_4,8,end_after_ms
1872834560,357520632,sensor_task_2,12,end_after_ms
1872261120,357520642,middle_task_6,20,end_after_ms
1872834560,357520656,middle_task_3,23,end_after_ms
1872261120,357520661,middle_task_11,19,end_after_ms
1872834560,357520669,sensor_task_4,13,end_after_ms
1872261120,357520669,sensor_task_4,8,end_after_ms
1872834560,357520677,sensor_task_4,8,end_after_ms
1872261120,357520698,middle_task_6,28,end_after_ms
1872834560,357520698,middle_task_6,20,end_after_ms
1872834560,357520701,sensor_task_3,3,end_after_ms
1872261120,357520717,middle_task_11,19,end_after_ms
1872834560,357520739,middle_task_4,38,end_after_ms
1872834560,357520747,sensor_task_4,8,end_after_ms
1872261120,357520766,middle_task_5,49,end_after_ms
1872834560,357520767,middle_task_6,20,end_after_ms
1872261120,357520801,middle_task_9,35,end_after_ms
1872834560,357520808,middle_task_10,41,end_after_ms
1872834560,357520817,middle_task_12,9,end_after_ms
1872261120,357520820,middle_task_11,19,end_after_ms
1872834560,357520828,sensor_task_4,10,end_after_ms
1872261120,357520828,sensor_task_4,8,end_after_ms
1872834560,357520836,sensor_task_4,8,end_after_ms
1872834560,357520856,middle_task_6,20,end_after_ms
1872261120,357520856,middle_task_6,28,end_after_ms
1872834560,357520868,sensor_task_2,12,end_after_ms
1872261120,357520875,middle_task_11,19,end_after_ms
1872261120,357520887,sensor_task_2,12,end_after_ms
1872261120,357520910,middle_task_3,23,end_after_ms
1872834560,357520910,middle_task_3,42,end_after_ms
1872261120,357520918,sensor_task_4,8,end_after_ms
1872834560,357520918,sensor_task_4,8,end_after_ms
1872261120,357520938,middle_task_6,20,end_after_ms
1872834560,357520938,middle_task_6,20,end_after_ms
1872834560,357520941,sensor_task_3,3,end_after_ms
1872261120,357520957,middle_task_11,19,end_after_ms
1872834560,357520979,middle_task_4,38,end_after_ms
1872834560,357520987,sensor_task_4,8,end_after_ms
1872261120,357521006,middle_task_5,49,end_after_ms
1872834560,357521007,middle_task_6,20,end_after_ms
1872261120,357521041,middle_task_9,35,end_after_ms
1872834560,357521048,middle_task_10,41,end_after_ms
1872834560,357521058,middle_task_12,9,end_after_ms
1872261120,357521061,middle_task_11,19,end_after_ms
1872261120,357521069,sensor_task_4,8,end_after_ms
1872834560,357521069,sensor_task_4,10,end_after_ms
1872834560,357521072,sensor_task_3,3,end_after_ms
1872261120,357521089,middle_task_6,20,end_after_ms
1872261120,357521108,middle_task_11,19,end_after_ms
1872834560,357521110,middle_task_4,38,end_after_ms
1872834560,357521117,sensor_task_1,7,end_after_ms
1872834560,357521150,middle_task_1,33,end_after_ms
1872261120,357521157,middle_task_5,49,end_after_ms
1872261120,357521192,middle_task_9,35,end_after_ms
1872834560,357521195,middle_task_2,45,end_after_ms
1872834560,357521204,middle_task_12,9,end_after_ms
1872834560,357521221,middle_task_7,17,end_after_ms
1872261120,357521233,middle_task_10,41,end_after_ms
1872834560,357521233,exit_task_1,12,end_after_ms
1872834560,357521241,sensor_task_4,8,end_after_ms
1872261120,357521242,middle_task_8,9,end_after_ms
1872261120,357521245,sensor_task_3,3,end_after_ms
1872834560,357521261,middle_task_6,20,end_after_ms
1872834560,357521280,middle_task_11,19,end_after_ms
1872261120,357521283,middle_task_4,38,end_after_ms
1872261120,357521290,sensor_task_1,7,end_after_ms
1872261120,357521323,middle_task_1,33,end_after_ms
1872834560,357521329,middle_task_5,49,end_after_ms
1872834560,357521364,middle_task_9,35,end_after_ms
1872261120,357521368,middle_task_2,45,end_after_ms
1872261120,357521377,middle_task_12,9,end_after_ms
1872261120,357521394,middle_task_7,17,end_after_ms
1872834560,357521405,middle_task_10,41,end_after_ms
1872261120,357521406,exit_task_1,12,end_after_ms
1872834560,357521414,middle_task_8,9,end_after_ms
1872261120,357521414,sensor_task_4,8,end_after_ms
1872834560,357521417,sensor_task_3,3,end_after_ms
1872261120,357521434,middle_task_6,20,end_after_ms
1872261120,357521454,middle_task_11,19,end_after_ms
1872834560,357521456,middle_task_4,38,end_after_ms
1872834560,357521463,sensor_task_1,7,end_after_ms
1872834560,357521496,middle_task_1,33,end_after_ms
1872261120,357521503,middle_task_5,49,end_after_ms
1872261120,357521538,middle_task_9,35,end_after_ms
1872834560,357521541,middle_task_2,45,end_after_ms
1872834560,357521550,middle_task_12,9,end_after_ms
1872834560,357521567,middle_task_7,17,end_after_ms
1872261120,357521579,middle_task_10,41,end_after_ms
1872834560,357521579,exit_task_1,12,end_after_ms
1872834560,357521587,sensor_task_4,8,end_after_ms
1872261120,357521588,middle_task_8,9,end_after_ms
1872261120,357521591,sensor_task_3,3,end_after_ms
1872834560,357521607,middle_task_6,20,end_after_ms
1872834560,357521626,middle_task_11,19,end_after_ms
1872261120,357521629,middle_task_4,38,end_after_ms
1872261120,357521636,sensor_task_1,7,end_after_ms
1872261120,357521669,middle_task_1,33,end_after_ms
1872834560,357521675,middle_task_5,49,end_after_ms
1872834560,357521710,middle_task_9,35,end_after_ms
1872261120,357521714,middle_task_2,45,end_after_ms
1872261120,357521723,middle_task_12,9,end_after_ms
1872261120,357521740,middle_task_7,17,end_after_ms
1872834560,357521751,middle_task_10,41,end_after_ms
1872261120,357521752,exit_task_1,12,end_after_ms
1872261120,357521760,sensor_task_4,8,end_after_ms
1872834560,357521760,middle_task_8,9,end_after_ms
1872834560,357521763,sensor_task_3,3,end_after_ms
1872261120,357521780,middle_task_6,20,end_after_ms
1872261120,357521799,middle_task_11,19,end_after_ms
1872834560,357521801,middle_task_4,38,end_after_ms
1872834560,357521808,sensor_task_1,7,end_after_ms
1872834560,357521842,middle_task_1,33,end_after_ms
1872261120,357521848,middle_task_5,49,end_after_ms
1872261120,357521883,middle_task_9,35,end_after_ms
1872834560,357521887,middle_task_2,45,end_after_ms
1872834560,357521896,middle_task_12,9,end_after_ms
1872834560,357521913,middle_task_7,17,end_after_ms
1872261120,357521924,middle_task_10,41,end_after_ms
1872834560,357521925,exit_task_1,12,end_after_ms
1872834560,357521933,sensor_task_4,8,end_after_ms
1872261120,357521934,middle_task_8,9,end_after_ms
1872261120,357521937,sensor_task_3,3,end_after_ms
1872834560,357521953,middle_task_6,20,end_after_ms
1872834560,357521972,middle_task_11,19,end_after_ms
1872261120,357521975,middle_task_4,38,end_after_ms
1872261120,357521982,sensor_task_1,7,end_after_ms
1872261120,357522015,middle_task_1,33,end_after_ms
1872834560,357522021,middle_task_5,49,end_after_ms
1872834560,357522056,middle_task_9,35,end_after_ms
1872261120,357522060,middle_task_2,45,end_after_ms
1872261120,357522069,middle_task_12,9,end_after_ms
1872261120,357522086,middle_task_7,17,end_after_ms
1872834560,357522097,middle_task_10,41,end_after_ms
1872261120,357522098,exit_task_1,12,end_after_ms
1872261120,357522106,sensor_task_4,8,end_after_ms
1872834560,357522106,middle_task_8,9,end_after_ms
1872834560,357522109,sensor_task_3,3,end_after_ms
1872261120,357522126,middle_task_6,20,end_after_ms
1872261120,357522145,middle_task_11,19,end_after_ms
1872834560,357522147,middle_task_4,38,end_after_ms
1872834560,357522154,sensor_task_1,7,end_after_ms
1872834560,357522187,middle_task_1,33,end_after_ms
1872261120,357522194,middle_task_5,49,end_after_ms
1872261120,357522229,middle_task_9,35,end_after_ms
1872834560,357522232,middle_task_2,45,end_after_ms
1872834560,357522241,middle_task_12,9,end_after_ms
1872834560,357522258,middle_task_7,17,end_after_ms
1872261120,357522270,middle_task_10,41,end_after_ms
1872834560,357522270,exit_task_1,12,end_after_ms
1872834560,357522279,sensor_task_4,8,end_after_ms
1872261120,357522279,middle_task_8,9,end_after_ms
1872261120,357522282,sensor_task_3,3,end_after_ms
1872834560,357522299,middle_task_6,20,end_after_ms
1872834560,357522318,middle_task_11,19,end_after_ms
1872261120,357522320,middle_task_4,38,end_after_ms
1872261120,357522327,sensor_task_1,7,end_after_ms
1872261120,357522361,middle_task_1,33,end_after_ms
1872834560,357522367,middle_task_5,49,end_after_ms
1872834560,357522402,middle_task_9,35,end_after_ms
1872261120,357522406,middle_task_2,45,end_after_ms
1872261120,357522415,middle_task_12,9,end_after_ms
1872261120,357522432,middle_task_7,17,end_after_ms
1872834560,357522443,middle_task_10,41,end_after_ms
1872261120,357522444,exit_task_1,12,end_after_ms
1872261120,357522452,sensor_task_4,8,end_after_ms
1872834560,357522452,middle_task_8,9,end_after_ms
1872834560,357522455,sensor_task_3,3,end_after_ms
1872261120,357522472,middle_task_6,20,end_after_ms
1872261120,357522491,middle_task_11,19,end_after_ms
1872834560,357522493,middle_task_4,38,end_after_ms
1872834560,357522500,sensor_task_1,7,end_after_ms
1872834560,357522533,middle_task_1,33,end_after_ms
1872261120,357522540,middle_task_5,49,end_after_ms
1872261120,357522575,middle_task_9,35,end_after_ms
1872834560,357522578,middle_task_2,45,end_after_ms
1872834560,357522587,middle_task_12,9,end_after_ms
1872834560,357522604,middle_task_7,17,end_after_ms
1872261120,357522616,middle_task_10,41,end_after_ms
1872834560,357522616,exit_task_1,12,end_after_ms
1872834560,357522624,sensor_task_4,8,end_after_ms
1872261120,357522625,middle_task_8,9,end_after_ms
1872261120,357522628,sensor_task_3,3,end_after_ms
1872834560,357522644,middle_task_6,20,end_after_ms
1872834560,357522663,middle_task_11,19,end_after_ms
1872261120,357522666,middle_task_4,38,end_after_ms
1872261120,357522673,sensor_task_1,7,end_after_ms
1872261120,357522706,middle_task_1,33,end_after_ms
1872834560,357522712,middle_task_5,49,end_after_ms
1872834560,357522747,middle_task_9,35,end_after_ms
1872261120,357522751,middle_task_2,45,end_after_ms
1872261120,357522760,middle_task_12,9,end_after_ms
1872261120,357522777,middle_task_7,17,end_after_ms
1872834560,357522789,middle_task_10,41,end_after_ms
1872261120,357522789,exit_task_1,12,end_after_ms
1872261120,357522797,sensor_task_4,8,end_after_ms
1872834560,357522798,middle_task_8,9,end_after_ms
1872834560,357522801,sensor_task_3,3,end_after_ms
1872261120,357522817,middle_task_6,20,end_after_ms
1872261120,357522837,middle_task_11,19,end_after_ms
1872834560,357522839,middle_task_4,38,end_after_ms
1872834560,357522846,sensor_task_1,7,end_after_ms
1872834560,357522879,middle_task_1,33,end_after_ms
1872261120,357522886,middle_task_5,49,end_after_ms
1872261120,357522921,middle_task_9,35,end_after_ms
1872834560,357522924,middle_task_2,45,end_after_ms
1872834560,357522933,middle_task_12,9,end_after_ms
1872834560,357522950,middle_task_7,17,end_after_ms
1872261120,357522962,middle_task_10,41,end_after_ms
1872834560,357522962,exit_task_1,12,end_after_ms
1872834560,357522970,sensor_task_4,8,end_after_ms
1872261120,357522971,middle_task_8,9,end_after_ms
1872261120,357522974,sensor_task_3,3,end_after_ms
1872834560,357522990,middle_task_6,20,end_after_ms
1872834560,357523009,middle_task_11,19,end_after_ms
1872261120,357523012,middle_task_4,38,end_after_ms
1872261120,357523019,sensor_task_1,7,end_after_ms
1872261120,357523052,middle_task_1,33,end_after_ms
1872834560,357523058,middle_task_5,49,end_after_ms
1872834560,357523093,middle_task_9,35,end_after_ms
1872261120,357523097,middle_task_2,45,end_after_ms
1872261120,357523106,middle_task_12,9,end_after_ms
1872261120,357523123,middle_task_7,17,end_after_ms
1872834560,357523134,middle_task_10,41,end_after_ms
1872261120,357523135,exit_task_1,12,end_after_ms
1872261120,357523143,sensor_task_4,8,end_after_ms
1872834560,357523143,middle_task_8,9,end_after_ms
1872834560,357523146,sensor_task_3,3,end_after_ms
1872261120,357523163,middle_task_6,20,end_after_ms
1872261120,357523182,middle_task_11,19,end_after_ms
1872834560,357523184,middle_task_4,38,end_after_ms
1872834560,357523191,sensor_task_1,7,end_after_ms
1872834560,357523224,middle_task_1,33,end_after_ms
1872261120,357523231,middle_task_5,49,end_after_ms
1872261120,357523266,middle_task_9,35,end_after_ms
1872834560,357523269,middle_task_2,45,end_after_ms
1872834560,357523278,middle_task_12,9,end_after_ms
1872834560,357523295,middle_task_7,17,end_after_ms
1872261120,357523307,middle_task_10,41,end_after_ms
1872834560,357523308,exit_task_1,12,end_after_ms
1872834560,357523316,sensor_task_4,8,end_after_ms
1872261120,357523316,middle_task_8,9,end_after_ms
1872261120,357523319,sensor_task_3,3,end_after_ms
1872834560,357523336,middle_task_6,20,end_after_ms
1872834560,357523355,middle_task_11,19,end_after_ms
1872261120,357523357,middle_task_4,38,end_after_ms
1872261120,357523364,sensor_task_1,7,end_after_ms
1872261120,357523397,middle_task_1,33,end_after_ms
1872834560,357523404,middle_task_5,49,end_after_ms
1872834560,357523439,middle_task_9,35,end_after_ms
1872261120,357523443,middle_task_2,45,end_after_ms
1872261120,357523452,middle_task_12,9,end_after_ms
1872261120,357523469,middle_task_7,17,end_after_ms
1872834560,357523480,middle_task_10,41,end_after_ms
1872261120,357523481,exit_task_1,12,end_after_ms
1872261120,357523489,sensor_task_4,8,end_after_ms
1872834560,357523489,middle_task_8,9,end_after_ms
1872834560,357523492,sensor_task_3,3,end_after_ms
1872261120,357523509,middle_task_6,20,end_after_ms
1872261120,357523528,middle_task_11,19,end_after_ms
1872834560,357523530,middle_task_4,38,end_after_ms
1872834560,357523537,sensor_task_1,7,end_after_ms
1872834560,357523570,middle_task_1,33,end_after_ms
1872261120,357523577,middle_task_5,49,end_after_ms
1872261120,357523612,middle_task_9,35,end_after_ms
1872834560,357523615,middle_task_2,45,end_after_ms
1872834560,357523624,middle_task_12,9,end_after_ms
1872834560,357523641,middle_task_7,17,end_after_ms
1872261120,357523653,middle_task_10,41,end_after_ms
1872834560,357523653,exit_task_1,12,end_after_ms
1872834560,357523661,sensor_task_4,8,end_after_ms
1872261120,357523662,middle_task_8,9,end_after_ms
1872261120,357523665,sensor_task_3,3,end_after_ms
1872834560,357523681,middle_task_6,20,end_after_ms
1872834560,357523700,middle_task_11,19,end_after_ms
1872261120,357523703,middle_task_4,38,end_after_ms
1872261120,357523710,sensor_task_1,7,end_after_ms
1872261120,357523743,middle_task_1,33,end_after_ms
1872834560,357523749,middle_task_5,49,end_after_ms
1872834560,357523784,middle_task_9,35,end_after_ms
1872261120,357523788,middle_task_2,45,end_after_ms
1872261120,357523797,middle_task_12,9,end_after_ms
1872261120,357523814,middle_task_7,17,end_after_ms
1872834560,357523825,middle_task_10,41,end_after_ms
1872261120,357523826,exit_task_1,12,end_after_ms
1872261120,357523834,sensor_task_4,8,end_after_ms
1872834560,357523834,middle_task_8,9,end_after_ms
1872834560,357523837,sensor_task_3,3,end_after_ms
1872261120,357523854,middle_task_6,20,end_after_ms
1872261120,357523873,middle_task_11,19,end_after_ms
1872834560,357523876,middle_task_4,38,end_after_ms
1872834560,357523883,sensor_task_1,7,end_after_ms
1872834560,357523916,middle_task_1,33,end_after_ms
1872261120,357523922,middle_task_5,49,end_after_ms
1872261120,357523958,middle_task_9,35,end_after_ms
1872834560,357523961,middle_task_2,45,end_after_ms
1872834560,357523970,middle_task_12,9,end_after_ms
1872834560,357523987,middle_task_7,17,end_after_ms
1872261120,357523999,middle_task_10,41,end_after_ms
1872834560,357523999,exit_task_1,12,end_after_ms
1872834560,357524007,sensor_task_4,8,end_after_ms
1872261120,357524008,middle_task_8,9,end_after_ms
1872261120,357524011,sensor_task_3,3,end_after_ms
1872834560,357524027,middle_task_6,20
